Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,BRK.B,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
2024-11-01,221.88,135.37,407.98,197.93,565.76,167.96,170.69,248.98,,172.26,219.38,812.71,288.71,756.1,110.94,505.84,873.99,81.4,161.98,156.25,385.67,168.64,198.09,41.03,41.92
2024-11-04,220.98,136.02,406.08,195.78,559.3,167.59,168.65,242.84,,170.29,216.27,800.02,289.81,755.51,114.47,503.36,882.72,81.65,161.96,154.41,388.6,168.21,195.09,40.6,41.41
2024-11-05,222.41,139.88,409.07,199.5,571.02,172.91,169.15,251.44,,171.02,217.95,799.94,291.24,763.91,114.81,503.34,886.8,82.87,162.62,154.52,393.04,170.38,196.27,41.14,51.13
2024-11-06,221.69,145.58,417.73,207.09,570.64,178.52,175.89,288.53,,177.93,243.11,770.49,305.26,780.21,116.78,518.84,895.85,82.63,158.0,154.06,381.53,179.77,195.8,44.61,55.53
2024-11-07,226.43,148.85,422.95,210.05,590.24,182.76,180.12,296.91,,181.87,232.61,791.4,303.67,796.54,116.92,515.69,910.47,83.04,160.32,152.94,392.4,184.82,195.13,43.98,55.88
2024-11-08,226.16,147.6,420.08,208.18,587.89,182.59,177.73,321.22,,179.45,233.2,825.23,305.72,795.04,116.88,522.45,940.23,84.01,164.54,151.71,398.75,187.71,194.15,44.34,58.39
2024-11-11,223.44,145.23,415.58,206.84,581.73,177.89,179.72,350.0,,181.56,235.47,826.12,308.75,805.44,116.27,527.79,929.35,83.4,162.89,151.29,401.1,187.59,169.75,45.27,60.24
2024-11-12,223.44,148.26,420.57,208.91,583.38,175.21,180.98,328.49,,182.9,235.73,812.65,308.22,819.5,116.15,526.84,928.85,84.17,162.7,148.95,395.98,188.04,166.5,45.05,59.85
2024-11-13,224.32,146.24,422.73,214.1,578.57,172.59,178.25,330.24,,180.08,237.31,805.65,307.91,830.47,117.23,519.58,930.2,84.67,163.43,149.53,402.96,188.09,165.78,45.06,60.7
2024-11-14,227.41,146.73,424.41,211.48,575.74,169.41,174.97,311.18,,176.95,238.01,780.26,306.68,837.26,117.31,518.11,920.39,83.65,163.92,148.19,398.57,185.53,165.08,45.09,59.18
2024-11-15,224.2,141.95,412.58,202.61,552.72,163.9,171.89,320.72,,173.5,241.39,741.76,308.07,823.96,116.09,519.59,903.64,83.44,166.33,150.27,400.99,182.25,160.57,45.93,65.77
2024-11-18,227.21,140.12,413.34,201.7,553.04,164.72,174.69,338.74,,176.4,241.12,722.88,310.57,847.05,117.07,519.33,916.03,83.27,167.52,151.02,403.21,184.22,161.82,45.9,61.26
2024-11-19,227.47,146.98,415.36,204.61,559.71,164.41,177.5,346.0,,179.17,239.21,725.39,310.26,871.32,115.43,517.17,926.63,85.76,167.53,149.3,399.63,187.36,162.1,45.6,62.98
2024-11-20,228.19,145.86,413.07,202.88,564.13,162.32,175.36,342.03,,176.93,236.93,748.93,305.83,883.85,117.08,510.28,924.57,86.34,167.66,149.4,392.95,189.2,163.26,45.25,62.12
2024-11-21,227.71,146.64,411.29,198.38,561.7,163.0,167.04,339.64,,168.86,240.85,745.46,308.32,897.48,118.64,512.83,952.03,87.54,169.48,151.74,403.22,190.87,167.12,45.64,61.36
2024-11-22,229.06,141.92,415.4,197.12,557.76,163.29,164.18,352.56,,166.19,244.58,743.56,308.34,897.79,118.51,518.57,960.36,89.57,172.94,151.41,412.6,190.73,172.2,46.17,64.35
2024-11-25,232.05,135.99,417.19,201.45,563.72,163.88,167.06,338.59,,169.05,246.29,750.51,311.6,865.59,116.73,524.28,957.25,88.64,174.03,152.01,421.12,186.46,172.31,46.67,64.65
2024-11-26,234.23,136.89,426.35,207.86,572.13,163.8,168.53,338.23,,170.23,245.98,784.63,310.23,872.6,114.79,526.15,967.82,90.43,175.92,151.99,421.95,188.82,176.28,46.91,65.74
2024-11-27,234.1,135.31,421.37,205.74,567.8,158.76,168.64,332.89,,170.43,245.8,783.5,313.1,877.34,114.49,530.04,957.91,90.99,175.97,152.86,421.87,181.21,178.17,46.93,66.05
2024-11-29,236.49,138.22,421.84,207.89,572.91,161.15,168.36,345.16,,170.1,245.73,790.62,313.48,886.81,114.78,530.59,968.2,91.61,175.87,152.47,423.79,183.34,178.02,46.68,67.08
2024-12-02,238.74,138.6,429.33,210.71,591.37,165.56,170.89,357.09,,172.59,242.32,795.04,315.04,897.74,114.67,529.02,971.31,91.75,176.3,152.27,421.65,179.94,176.9,46.21,66.39
2024-12-03,241.79,140.23,429.55,213.44,612.14,167.19,170.74,351.42,,172.63,240.91,808.49,311.42,902.17,114.5,523.86,978.43,92.61,172.1,149.87,424.01,181.4,176.63,46.0,70.96
2024-12-04,242.15,145.11,435.74,218.16,612.27,169.59,173.76,357.93,,175.69,239.51,824.91,308.32,911.06,111.2,518.85,987.17,93.54,171.8,148.01,422.6,186.66,171.73,45.56,69.85
2024-12-05,242.18,145.04,440.92,220.55,607.43,169.5,172.04,369.49,,173.91,241.56,820.71,307.51,917.87,111.68,522.46,978.54,94.38,172.7,147.07,421.23,184.73,171.45,46.17,71.87
2024-12-06,241.98,142.42,441.87,227.03,622.23,178.5,174.1,389.22,,176.09,243.41,821.79,309.43,934.74,110.51,526.24,988.85,94.78,170.53,146.87,426.0,190.13,171.46,46.18,76.34
2024-12-09,245.88,138.79,444.31,226.09,612.06,177.92,174.96,389.79,,176.9,239.92,798.8,306.73,913.69,109.86,520.52,984.12,92.92,167.56,147.15,423.84,188.9,171.83,45.35,72.46
2024-12-10,246.89,135.05,441.63,225.04,617.8,170.83,184.73,400.99,,186.32,238.98,794.83,310.79,913.35,109.63,526.68,989.64,93.64,169.02,146.79,417.33,176.29,170.96,45.2,70.89
2024-12-11,245.62,139.29,447.27,230.26,631.12,182.15,194.94,424.77,,196.49,239.64,791.3,312.19,936.56,108.9,532.1,990.93,94.04,167.4,144.24,416.14,177.13,169.69,45.52,72.51
2024-12-12,247.08,137.32,447.84,228.97,629.24,179.63,191.51,418.1,,193.41,237.67,777.7,312.63,925.55,108.8,530.07,984.65,93.18,167.62,143.85,409.26,173.89,168.55,45.52,73.2
2024-12-13,247.25,134.23,445.56,227.46,618.82,223.52,189.37,436.23,,191.16,236.11,784.43,313.14,918.87,107.85,526.67,985.61,93.55,167.82,144.22,411.79,171.98,168.72,45.12,76.07
2024-12-16,250.15,131.98,449.86,232.93,623.21,248.57,196.2,463.02,,197.93,235.75,774.37,314.28,921.08,105.55,527.98,989.11,94.16,167.9,141.49,405.6,169.84,167.03,44.92,75.75
2024-12-17,252.58,130.37,452.72,231.15,618.41,238.86,194.96,479.86,,196.9,234.55,773.99,316.68,919.13,105.1,528.67,978.36,94.71,167.11,144.01,403.39,168.33,170.68,44.51,74.39
2024-12-18,247.17,128.89,435.71,220.52,596.2,222.34,187.96,440.13,,189.93,226.69,760.16,308.2,889.55,103.55,517.67,961.09,92.85,165.88,142.38,388.92,164.07,168.38,42.97,71.51
2024-12-19,248.91,130.66,435.36,223.29,594.58,217.07,188.07,436.17,,189.48,229.24,753.04,313.28,902.04,102.66,520.98,951.19,92.7,165.99,141.23,380.23,167.42,166.92,42.86,74.21
2024-12-20,253.59,134.68,434.93,224.92,584.28,219.53,190.96,421.06,,192.74,233.81,763.19,316.09,909.05,103.02,525.71,950.46,91.55,164.88,142.1,387.71,168.28,170.87,43.64,80.55
2024-12-23,254.37,139.65,433.58,225.06,598.86,231.65,194.17,430.6,,195.77,234.58,791.55,315.61,911.45,103.43,526.63,946.32,89.68,164.93,142.89,387.57,167.76,173.61,43.36,80.69
2024-12-24,257.29,140.2,437.65,229.05,606.74,238.96,195.65,462.28,,197.34,238.44,790.94,319.02,932.12,103.53,533.35,955.19,91.99,165.74,143.46,391.21,170.02,175.17,43.84,82.38
2024-12-26,258.1,139.91,436.43,227.05,602.35,244.62,195.14,454.13,,196.88,239.26,789.42,319.28,924.14,103.62,533.79,952.52,92.1,166.94,143.2,390.22,170.28,174.39,44.01,82.14
2024-12-27,254.69,136.99,428.88,223.75,598.82,241.02,192.31,431.66,,193.82,237.32,778.51,317.04,907.55,103.61,529.86,936.14,90.98,166.32,142.68,387.97,167.59,173.24,43.8,79.08
2024-12-30,251.31,137.47,423.2,221.3,590.26,234.87,190.79,417.41,,192.47,235.5,769.24,313.71,900.43,102.91,523.24,918.72,89.89,163.93,140.99,384.58,165.55,171.47,43.38,77.18
2024-12-31,249.53,134.27,419.89,219.39,584.54,231.14,188.85,403.84,,190.22,235.88,767.41,314.43,891.32,104.67,524.25,912.8,89.68,164.48,142.25,384.15,165.29,172.93,43.42,75.63
2025-01-02,242.99,138.29,416.98,220.22,598.25,231.28,188.98,379.28,,190.41,236.17,773.44,312.8,886.73,104.42,520.1,906.37,89.33,162.84,141.66,383.63,164.68,174.63,43.75,75.19
2025-01-03,242.5,144.45,421.73,224.19,603.63,231.85,191.34,410.44,,192.91,239.4,777.33,313.31,881.05,104.95,519.07,913.11,90.1,162.01,141.83,384.34,164.97,176.36,44.27,79.89
2025-01-06,244.13,149.41,426.21,227.61,629.16,235.7,196.41,411.05,,197.73,238.23,760.55,311.45,881.79,104.83,509.68,919.22,90.75,157.56,141.31,384.52,164.34,175.27,44.85,75.92
2025-01-07,241.35,140.12,420.75,222.11,616.87,227.95,195.03,394.36,,196.49,240.52,768.69,310.08,879.19,105.82,509.15,917.88,90.13,158.25,143.84,379.45,160.71,174.72,45.52,69.99
2025-01-08,241.84,140.09,422.93,222.13,609.71,228.62,193.49,394.94,,195.17,240.48,782.54,311.01,875.0,104.05,514.13,923.86,91.11,159.03,139.94,382.38,161.81,173.71,45.65,68.23
2025-01-10,236.01,135.89,417.35,218.94,614.84,223.63,191.59,394.74,,192.95,237.26,795.14,306.15,837.69,103.67,503.19,933.39,92.31,155.56,139.73,385.04,153.62,170.47,44.56,67.26
2025-01-13,233.57,133.21,415.59,218.46,607.32,224.61,190.56,403.31,,192.07,241.55,792.74,305.36,840.29,106.34,503.43,921.2,90.85,155.83,142.1,384.34,153.04,172.0,44.52,64.98
2025-01-14,232.45,131.74,414.08,217.76,593.27,224.02,189.21,396.36,,190.83,244.78,740.48,307.52,828.4,106.76,507.53,913.76,90.11,156.72,142.38,387.89,155.42,170.84,45.23,65.91
2025-01-15,237.03,136.22,424.68,223.35,616.1,227.31,195.09,428.22,,196.76,249.6,742.3,314.67,848.26,108.5,520.82,920.01,90.66,156.63,142.6,401.04,157.41,168.33,46.53,68.14
2025-01-16,227.45,133.55,422.95,220.66,610.29,228.72,192.46,413.82,,194.19,251.5,753.1,315.64,842.37,108.32,521.61,916.27,90.62,157.46,145.35,404.24,158.63,170.64,46.08,69.24
2025-01-17,229.17,137.69,427.39,225.94,611.75,236.72,195.54,426.5,,197.32,256.34,721.4,317.99,858.1,109.29,523.16,939.62,91.25,158.08,144.62,404.29,160.11,168.53,45.97,71.77
2025-01-21,221.85,140.81,426.86,230.71,615.44,239.58,197.58,424.07,,199.4,260.17,737.94,321.98,869.68,108.46,526.51,944.14,92.39,158.66,145.72,413.22,171.59,169.56,46.1,73.07
2025-01-22,223.04,147.05,444.49,235.01,622.47,240.18,197.9,415.11,,199.8,259.98,749.5,321.91,953.99,106.58,525.63,941.13,92.53,161.62,142.89,405.0,183.17,166.22,45.24,76.87
2025-01-23,222.87,147.2,445.0,235.42,635.4,239.55,197.51,412.38,,199.35,263.05,762.04,326.54,984.86,107.18,532.65,938.6,93.11,163.01,144.24,409.23,185.41,167.66,45.83,78.98
2025-01-24,221.99,142.6,442.36,234.85,646.42,243.96,199.74,406.58,,201.67,261.96,780.74,328.52,977.59,105.73,531.93,936.12,94.05,162.0,144.42,409.34,182.55,167.3,45.96,78.98
2025-01-27,229.05,118.4,432.9,235.42,658.79,201.52,191.36,397.15,,193.55,263.01,803.36,332.84,971.89,107.2,546.03,961.6,96.67,167.46,150.41,419.58,157.38,173.78,46.52,75.44
2025-01-28,237.42,128.97,445.49,238.15,673.21,206.73,194.84,398.09,,196.85,264.23,800.2,332.78,971.83,105.13,545.75,955.04,96.56,164.04,147.92,413.62,163.07,171.73,46.27,80.23
2025-01-29,238.51,123.68,440.64,237.07,675.37,205.73,194.95,389.1,,196.96,263.68,799.3,334.17,978.15,105.74,547.19,960.37,96.77,164.08,148.68,408.28,161.1,172.17,46.18,79.76
2025-01-30,236.75,124.63,413.4,234.64,685.86,215.01,200.4,400.28,,202.4,265.31,818.34,341.31,973.24,106.62,564.35,975.31,97.91,165.24,150.37,409.34,169.41,172.55,46.16,81.22
2025-01-31,235.17,120.05,413.47,237.68,688.04,220.6,203.54,404.6,,205.37,264.39,806.26,340.06,976.76,103.95,553.8,976.17,97.43,163.84,149.66,406.85,169.09,180.66,45.74,82.49
2025-02-03,227.2,116.64,409.35,237.42,696.3,217.07,200.76,383.68,,202.41,263.91,805.61,344.06,978.94,104.2,562.3,1002.02,98.8,166.58,149.38,403.67,167.64,186.79,45.65,83.74
2025-02-04,231.98,118.63,410.79,242.06,703.02,221.76,205.89,392.21,,207.47,265.02,821.16,343.39,994.87,106.99,557.47,1017.99,100.02,165.95,150.98,406.37,166.93,186.6,46.15,103.83
2025-02-05,231.65,124.81,411.71,236.17,703.7,231.3,190.88,378.17,,193.08,267.49,837.17,347.66,1011.11,106.92,564.63,1038.93,101.7,166.82,152.16,408.67,170.68,188.37,46.54,101.36
2025-02-06,232.4,128.66,414.23,238.83,710.81,230.66,191.15,374.32,,193.09,273.89,865.19,345.71,1015.68,105.51,565.5,1047.01,102.08,166.69,151.0,409.01,171.37,189.57,47.16,111.28
2025-02-07,226.82,129.82,408.18,229.15,713.34,224.19,184.9,361.62,,186.93,272.8,873.09,346.25,1013.93,105.95,561.1,1041.01,100.4,165.8,150.61,402.3,173.47,187.24,46.83,110.85
2025-02-10,227.09,133.55,410.64,233.14,716.21,234.33,186.03,350.73,,187.99,268.09,863.71,349.44,1027.6,107.98,563.83,1059.07,102.15,165.36,151.71,408.84,177.9,186.98,46.11,116.65
2025-02-11,232.05,132.78,409.86,232.76,718.61,234.33,184.88,328.5,,186.86,272.0,859.86,349.52,1008.08,108.66,563.04,1055.5,101.71,167.24,153.57,411.18,176.18,188.45,46.22,112.62
2025-02-12,236.29,131.12,407.47,228.93,724.18,235.64,183.18,336.51,,185.22,272.45,867.78,350.29,1027.31,105.39,562.94,1062.26,102.84,167.39,152.72,402.07,171.24,189.6,45.65,117.39
2025-02-13,240.94,135.27,408.97,230.37,727.35,235.09,185.7,355.94,,187.67,273.31,866.68,354.42,1043.69,106.16,564.65,1073.97,104.27,168.81,154.68,407.3,172.87,190.04,45.77,117.91
2025-02-14,244.0,138.83,406.87,228.68,735.45,232.34,184.79,355.84,,186.66,273.58,840.7,352.6,1058.6,106.26,563.1,1068.97,103.26,160.78,153.59,404.4,173.17,189.47,46.39,119.16
2025-02-18,243.87,139.38,408.07,226.65,715.18,227.84,183.34,354.11,,185.59,276.9,853.57,355.51,1035.85,108.13,566.94,1053.2,103.01,163.29,153.67,398.29,178.78,192.79,45.97,124.62
2025-02-19,244.27,139.21,413.18,226.63,702.6,228.04,184.83,360.56,,186.92,276.21,863.38,354.02,1043.33,108.29,566.83,1059.69,103.22,164.34,156.55,390.51,180.49,193.87,45.45,112.06
2025-02-20,245.23,140.09,415.37,222.88,693.69,226.06,184.12,354.4,,186.43,263.9,869.42,349.29,1024.54,109.95,561.63,1032.05,96.48,165.05,158.32,389.73,175.0,197.34,44.75,106.27
2025-02-21,244.95,134.41,407.46,216.58,682.42,218.0,179.24,337.8,,181.37,261.36,869.98,347.34,1003.15,108.67,555.87,1032.25,94.07,168.03,160.92,380.51,166.85,198.51,44.27,101.35
2025-02-24,246.5,130.26,403.26,212.71,667.02,207.3,178.83,330.53,,180.98,258.49,877.67,348.67,988.47,109.24,557.36,1032.82,92.97,168.33,162.35,377.66,168.99,200.48,43.92,90.68
2025-02-25,246.44,126.61,397.17,212.8,656.41,201.93,175.01,302.8,,177.17,254.6,897.98,350.89,977.24,107.73,562.38,1052.83,96.96,170.42,164.68,388.4,167.58,200.54,43.41,87.84
2025-02-26,239.77,131.26,399.0,214.35,672.58,212.3,172.32,290.8,,174.5,255.97,911.14,349.43,990.06,107.46,559.62,1029.2,95.48,169.08,161.69,385.62,171.49,199.43,43.41,89.31
2025-02-27,236.72,120.13,391.81,208.74,657.15,197.2,168.1,281.95,,170.02,256.23,901.33,354.53,963.07,108.14,563.16,1018.97,96.07,169.74,162.34,385.41,163.82,201.4,43.59,84.77
2025-02-28,241.25,124.9,396.26,212.28,667.09,198.36,169.88,292.98,,171.82,261.77,916.73,361.47,980.56,109.3,574.62,1045.8,97.87,171.59,163.62,391.67,165.11,205.34,45.54,84.92
2025-03-03,237.45,114.04,387.78,205.02,653.96,186.37,166.62,284.65,,168.27,257.78,925.78,360.59,973.7,105.79,573.23,1044.04,96.86,173.32,165.86,384.84,161.1,207.75,45.01,83.42
2025-03-04,235.35,115.97,387.9,203.8,638.94,186.48,170.52,272.04,,172.21,247.53,907.2,351.03,972.58,105.58,553.44,1034.09,94.26,170.94,164.01,376.93,156.57,204.09,42.15,84.4
2025-03-05,235.16,117.28,400.29,208.36,655.38,190.55,172.61,279.1,,174.58,248.79,925.78,351.48,990.92,103.51,556.66,1044.94,95.26,172.35,163.72,381.54,160.64,207.81,41.78,90.13
2025-03-06,234.76,110.55,396.16,200.7,626.89,178.49,171.94,263.45,,173.8,243.86,908.9,342.99,906.36,105.65,548.21,1023.87,93.93,172.4,164.42,376.98,150.08,207.03,40.96,80.46
2025-03-07,238.49,112.67,392.59,199.25,624.62,193.92,173.45,262.67,,175.34,239.64,865.9,344.14,891.11,107.03,545.17,961.72,91.04,173.67,165.27,372.11,154.28,210.51,41.16,84.91
2025-03-10,226.92,106.96,379.46,194.54,597.0,183.46,165.67,222.15,,167.61,229.69,826.25,340.32,866.68,109.76,535.54,931.9,87.16,173.98,166.27,369.99,147.94,212.84,39.6,76.38
2025-03-11,220.3,108.74,379.75,196.59,604.71,189.07,163.84,230.58,,165.78,226.65,820.57,331.01,895.1,107.17,524.26,927.99,86.79,170.88,164.45,363.58,143.36,209.82,39.38,78.05
2025-03-12,216.45,115.73,382.57,198.89,618.53,193.19,166.91,248.09,,168.8,225.42,818.38,331.7,919.68,107.14,523.1,924.59,84.56,166.19,161.47,360.19,150.03,208.32,39.68,83.65
2025-03-13,209.17,115.57,378.08,193.89,589.66,190.33,162.56,240.68,,164.53,222.74,798.26,327.43,890.17,106.69,518.31,888.23,83.87,166.41,161.6,345.11,146.82,207.82,39.44,79.62
2025-03-14,212.97,121.66,387.85,197.95,607.13,194.49,165.29,249.98,,167.42,229.91,810.04,330.67,918.0,109.86,526.09,901.49,84.71,165.8,161.43,349.14,148.42,208.03,40.65,86.24
2025-03-17,213.48,119.52,387.99,195.74,604.43,193.46,164.09,238.01,,166.37,231.38,821.27,333.41,950.02,111.68,530.43,914.15,86.81,167.56,161.46,351.94,153.13,210.69,41.2,87.35
2025-03-18,212.17,115.42,382.82,192.82,581.91,187.66,160.48,225.31,,162.47,232.41,819.03,333.63,929.98,111.56,528.64,895.64,84.95,165.54,162.85,347.41,148.6,210.08,41.41,83.89
2025-03-19,214.71,117.51,387.11,195.54,583.61,194.52,163.69,235.86,,166.08,236.51,833.47,338.71,959.49,113.3,534.52,901.62,85.69,166.39,161.6,351.24,151.58,208.51,41.96,86.1
2025-03-20,213.58,118.52,386.13,194.95,585.55,190.09,162.6,236.26,,164.85,236.41,839.0,338.34,950.84,113.78,534.81,893.0,85.17,165.38,161.63,353.32,151.85,208.22,42.23,87.39
2025-03-21,217.74,117.69,390.54,196.21,595.79,191.21,163.79,248.71,,166.05,239.0,834.02,334.51,960.29,113.39,534.12,906.82,85.57,164.53,162.24,348.98,151.36,206.31,42.22,90.96
2025-03-24,220.19,121.4,392.36,203.26,618.37,190.8,167.48,278.39,,169.73,245.36,861.24,342.7,971.99,113.69,542.08,923.56,87.08,163.51,161.9,361.52,153.99,205.48,42.82,96.75
2025-03-25,223.2,120.68,394.44,205.71,625.83,187.82,170.35,288.14,,172.58,248.4,848.74,343.44,997.28,114.46,543.56,927.76,84.36,160.74,159.65,358.76,153.05,197.79,43.03,96.5
2025-03-26,220.99,113.75,389.26,201.13,610.51,178.85,164.86,272.06,,166.94,248.3,823.26,343.01,970.65,116.11,547.46,927.26,84.81,164.42,160.35,359.89,146.96,197.75,42.57,92.28
2025-03-27,223.3,111.42,389.86,201.36,602.12,171.59,162.04,273.13,,163.88,245.42,818.19,348.67,976.72,115.74,555.93,936.23,85.22,166.53,161.74,360.49,144.95,199.14,42.31,90.09
2025-03-28,217.37,109.66,378.11,192.72,576.3,168.72,154.14,263.55,,155.87,240.21,819.03,341.68,933.85,115.58,539.02,927.17,84.75,165.86,162.32,355.94,140.07,201.67,41.01,85.85
2025-03-31,221.59,108.37,374.7,190.26,575.92,167.04,154.45,259.16,,156.04,242.63,822.41,349.26,932.53,116.76,546.51,943.24,87.37,168.21,164.43,364.23,139.01,205.82,41.49,84.4
2025-04-01,222.65,110.14,381.49,192.17,585.55,168.12,156.88,268.46,,158.69,241.01,801.82,345.17,928.38,116.87,546.9,951.84,88.41,168.35,151.95,363.26,141.13,202.63,41.25,84.68
2025-04-02,223.34,110.41,381.44,196.01,583.48,171.69,156.85,282.76,,158.67,243.14,814.76,345.15,935.52,116.5,545.77,962.49,89.33,167.31,154.04,368.6,145.03,201.57,41.6,87.45
2025-04-03,202.69,101.79,372.43,178.41,531.21,153.65,150.54,267.28,,152.45,226.2,785.75,338.23,917.05,110.38,528.99,964.49,86.85,170.16,158.46,353.71,136.45,198.08,37.0,83.6
2025-04-04,187.92,94.3,359.18,171.0,504.34,145.95,145.42,239.43,,147.56,209.27,735.09,312.06,855.86,102.43,488.33,914.02,82.8,161.63,151.94,351.71,127.54,183.66,34.19,74.01
2025-04-07,181.02,97.63,357.2,175.26,515.85,153.78,146.57,233.29,,149.06,213.41,720.67,311.25,867.83,101.06,484.1,905.69,83.43,158.16,149.34,339.4,126.44,183.26,35.37,77.84
2025-04-08,172.0,96.29,353.91,170.66,510.06,155.66,144.53,221.86,,146.4,215.83,723.17,307.22,870.4,98.93,478.51,906.31,81.4,156.34,148.72,333.17,123.79,172.57,34.82,77.32
2025-04-09,198.36,114.32,389.77,191.1,585.32,184.72,158.52,272.2,,160.87,233.22,750.52,331.3,945.47,103.87,514.73,962.6,89.18,160.22,149.69,353.2,138.89,176.67,36.93,92.01
2025-04-10,189.96,107.56,380.65,181.22,545.87,171.9,152.64,252.4,,155.18,226.02,717.86,323.5,921.17,98.11,498.67,961.72,90.18,161.44,147.43,351.44,133.07,171.13,35.64,88.59
2025-04-11,197.67,110.92,387.74,184.87,543.15,181.51,156.95,252.31,,159.21,235.07,729.31,332.26,918.29,101.26,509.06,960.83,92.36,164.75,150.44,351.67,132.07,171.96,35.74,88.55
2025-04-14,202.03,110.7,387.1,182.12,531.07,177.94,158.88,252.35,,161.28,233.59,751.16,334.04,931.28,101.5,511.77,976.69,94.28,166.94,153.05,354.99,134.35,175.94,36.46,92.62
2025-04-15,201.65,112.19,385.02,179.59,521.12,178.53,156.12,254.11,,158.49,232.01,753.98,334.66,976.28,101.22,516.68,974.3,93.52,166.29,152.31,351.92,133.66,175.29,37.77,98.4
2025-04-16,193.8,104.48,370.93,174.33,501.92,174.2,153.14,241.55,,155.31,228.51,731.79,330.2,961.63,102.29,512.74,965.15,90.76,164.24,152.6,343.85,129.48,170.21,37.11,92.71
2025-04-17,196.5,101.48,367.11,172.61,501.09,170.59,150.98,241.37,,153.18,230.85,836.4,328.49,973.03,104.97,516.63,991.83,92.78,168.42,156.13,352.87,128.35,171.51,37.19,93.78
2025-04-21,192.69,96.9,358.46,167.32,484.29,165.82,147.49,227.5,,149.68,227.89,814.56,319.01,987.91,103.43,508.63,955.2,91.97,164.62,155.59,344.76,122.56,168.7,36.7,90.8
2025-04-22,199.25,98.88,366.15,173.18,499.9,169.18,151.29,237.97,,153.72,234.46,824.04,330.27,1040.34,106.32,526.62,976.6,94.4,166.74,156.41,352.24,126.97,172.29,38.1,93.99
2025-04-23,204.1,102.7,373.7,180.6,519.87,176.49,155.16,250.74,,157.53,239.69,825.73,333.13,1049.59,105.41,529.29,973.22,94.48,164.6,153.92,354.22,131.12,175.43,38.52,100.82
2025-04-24,207.86,106.42,386.59,186.54,532.74,187.71,159.09,259.51,,161.28,243.47,856.09,334.56,1096.87,106.65,534.74,972.86,95.39,158.45,153.61,357.42,137.22,178.83,39.35,107.78
2025-04-25,208.77,111.0,391.13,188.99,546.85,191.86,161.76,284.95,,163.65,242.38,880.8,334.03,1101.53,106.59,532.76,974.54,94.64,159.93,153.27,355.37,138.2,184.47,39.46,112.78
2025-04-28,209.63,108.72,390.44,187.7,549.32,192.02,160.42,285.88,,162.23,242.05,873.58,336.36,1110.38,106.65,533.77,975.91,94.77,160.75,154.03,354.72,139.84,190.69,39.55,114.65
2025-04-29,210.69,109.01,393.32,187.39,554.01,190.72,159.97,292.03,,161.87,243.45,881.45,340.35,1125.64,106.38,538.95,989.04,95.59,161.16,154.58,356.78,140.49,191.85,39.76,116.08
2025-04-30,211.98,108.91,394.54,184.42,548.58,192.02,158.61,282.16,,160.7,243.45,895.15,344.32,1131.72,103.7,547.32,991.83,96.79,161.47,154.98,358.26,140.42,193.43,39.65,118.44
2025-05-01,212.8,111.6,424.62,190.2,571.77,196.87,161.1,280.52,,162.59,245.71,790.74,341.28,1133.47,103.85,545.89,996.36,96.95,158.89,153.15,356.09,145.18,191.68,39.93,116.2
2025-05-02,204.85,114.49,434.48,189.98,596.56,203.16,163.83,287.21,,165.61,251.3,820.13,346.41,1156.49,104.27,558.63,1006.91,98.28,159.43,154.79,362.27,150.41,196.77,40.83,124.28
